交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-05-15 10:04:37,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007250319201505150131639842,`12898095933276830633,`o6j3_shORH2vpVhWHcExmpqon_qo,`JSAPI,`SUCCESS,`CITIC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:04:45,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131646808,`12898095933276830641,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:04:51,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131629300,`12898095933276830655,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:04:58,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001160319201505150131642228,`12898095933276830662,`o6j3_skU5trk6z1bauvhoSHjc798,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:03,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131645019,`12898095933276830621,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:04,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131648018,`12898095933276830672,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:11,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131635709,`12898095933276830648,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131621986,`12898095933276830720,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:48,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1000120319201505150131638266,`12898095933276830738,`o6j3_sqwqu9_lh3WHFUVxcV0utQU,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:49,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001160319201505150131642240,`12898095933276830742,`o6j3_skU5trk6z1bauvhoSHjc798,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:05:59,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007250319201505150131622783,`12898095933276830745,`o6j3_shORH2vpVhWHcExmpqon_qo,`JSAPI,`SUCCESS,`CITIC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:06:22,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005030319201505150131623770,`12898095933276830799,`o6j3_su9KFmp5gK0iW7Dw5Ha1xpE,`JSAPI,`SUCCESS,`CMBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:06:24,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131628507,`12898095933276830810,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:06:41,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131639890,`12898095933276830836,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:06:52,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006800319201505150131621181,`12898095933276830856,`o6j3_sppulcvaz95_BKXqyL7QS-4,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:06:53,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131633871,`12898095933276830858,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:05,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131622958,`12898095933276830826,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:06,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131646635,`12898095933276830874,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:08,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131650007,`12898095933276830878,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:17,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131635758,`12898095933276830887,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:20,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131637510,`12898095933276830890,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:31,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131646855,`12898095933276830904,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005030319201505150131646645,`12898095933276830910,`o6j3_su9KFmp5gK0iW7Dw5Ha1xpE,`JSAPI,`SUCCESS,`CMBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:38,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001160319201505150131628765,`12898095933276830917,`o6j3_skU5trk6z1bauvhoSHjc798,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:54,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131626573,`12898095933276830948,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:07:56,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131622977,`12898095933276830949,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:08:01,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003470319201505150131632349,`12898095933276830964,`o6j3_stTKmPSnnH479-81LxUpysI,`JSAPI,`SUCCESS,`HXB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:08:22,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131641657,`12898095933276830965,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:08:41,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131627599,`12898095933276831011,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:08:51,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007560319201505150131645482,`12898095933276831027,`o6j3_ss9cUq56s2qa6Zfxbwh_9uo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:08:56,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131646874,`12898095933276831030,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:09:14,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131645092,`12898095933276831235,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:09:24,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131646883,`12898095933276831285,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:09:37,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131644840,`12898095933276831302,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:09:46,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131646299,`12898095933276831316,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:09:48,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131638745,`12898095933276831331,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:10:00,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131642300,`12898095933276831339,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:10:08,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131639531,`12898095933276831311,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:10:12,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005590319201505150131645105,`12898095933276831345,`o6j3_soMH2r5cEEP4MjK7LLVEA34,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:10:13,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131648485,`12898095933276831346,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:10:20,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007550319201505150131636385,`12898095933276831352,`o6j3_slpSN72rBq14sfnnntk1iX8,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:10:51,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003380319201505150131648111,`12898095933276831400,`o6j3_sqGU_EFe-cpzECdQ9nMFUv8,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:11:06,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005590319201505150131638157,`12898095933276831428,`o6j3_soMH2r5cEEP4MjK7LLVEA34,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:12:00,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005590319201505150131650639,`12898095933276831508,`o6j3_soMH2r5cEEP4MjK7LLVEA34,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:12:14,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131641724,`12898095933276831539,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:12:22,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003380319201505150131658252,`12898095933276831549,`o6j3_sqGU_EFe-cpzECdQ9nMFUv8,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:12:39,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131641131,`12898095933276831543,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:02,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005590319201505150131642888,`12898095933276831632,`o6j3_soMH2r5cEEP4MjK7LLVEA34,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:04,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131641141,`12898095933276831634,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:17,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131658043,`12898095933276831663,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:35,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131639598,`12898095933276831678,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:47,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131653427,`12898095933276831689,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:48,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131666205,`12898095933276831680,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:52,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1000720319201505150131646920,`12898095933276831456,`o6j3_si9EGzkSqALqyWJDaluZDho,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:13:57,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006160319201505150131644307,`12898095933276831664,`o6j3_sudhr-eLjROyhIyS0uzF2fc,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:14:00,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131649888,`12898095933276831711,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:14:10,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005550319201505150131641746,`12898095933276831722,`o6j3_styuMA2kjSQoORCDGEfVlXU,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:14:15,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003620319201505150131660828,`12898095933276831751,`o6j3_siKi8nOBfOB4qEbF7SOkQHo,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:14:37,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001280319201505150131654421,`12898095933276831750,`o6j3_sqhtk0Gseo77taPLm9JYv1A,`JSAPI,`SUCCESS,`SPDB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:15:20,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008360319201505150131661636,`12898095933276831784,`o6j3_spLWucPZ4B6_sXo6PA_6OCA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:21:48,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002430319201505150131677824,`12898095933276832360,`o6j3_spCiNWa87crF4h_7O263Sj0,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:24:48,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003380319201505150131680457,`12898095933276832563,`o6j3_sqGU_EFe-cpzECdQ9nMFUv8,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:27:36,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131662575,`12898095933276832748,`o6j3_srRpZwvhQ3N7pmwcR5nKJps,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:29:39,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001120319201505150131691454,`12898095933276832853,`o6j3_shHmdisythC0QexEd6fiGXY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:29:43,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006800319201505150131685875,`12898095933276832852,`o6j3_svKcNN0BaOcSibup6DJd8BI,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:43:45,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1000560319201505150131722616,`12898095933276834102,`o6j3_sjM45w26KW5HscWf_J9CaxI,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:45:11,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006480319201505150131708156,`12898095933276834200,`o6j3_slcIzjjYBrhHRCrhePWOFUk,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:45:48,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009600319201505150131716327,`12898095933276834260,`o6j3_stfrgzDkfShJiTUgx-n_TwE,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:45:56,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001970319201505150131703589,`12898095933276834262,`o6j3_ss8VmGfVh-GyPe4xaRU1Bo4,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:47:28,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1003140319201505150131720291,`12898095933276834395,`o6j3_sk6CnuLfgy-EfKfD6NgCfFk,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:50:09,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1000680319201505150131715562,`12898095933276834892,`o6j3_snFY7uspzgM8gA8thr0_bNM,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:50:11,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006640319201505150131714186,`12898095933276834894,`o6j3_so6-RRSh9-rud3Kqp5wdjxc,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:55:28,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006250319201505150131744413,`12898095933276835492,`o6j3_snMsAU7OmHDqfl-ABFUAKdI,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 10:58:04,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009280319201505150131730595,`12898095933276836130,`o6j3_ssdmqCFTjCCPWYS_771ibDg,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 11:05:51,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1002520319201505150131768605,`12898095933276837632,`o6j3_suTLcAHXeos0Bo5CYi401Y0,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 11:06:13,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1005170319201505150131769439,`12898095933276837887,`o6j3_sjObyeUPZlKQN-CqqrdAlBI,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 11:06:47,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006160319201505150131644307,`12898095933276831664,`o6j3_sudhr-eLjROyhIyS0uzF2fc,`JSAPI,`REFUND,`CMB_DEBIT,`CNY,`0,`0,`2006160319201505150005459578,`101611872015051501316443071431659206,`1.00,`0.00,`ORIGINAL,`PROCESSING,`商品测试,`,`-0.01000,`0.60%
`2015-05-15 11:08:52,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1009630319201505150131770479,`12898095933276838759,`o6j3_svSO0-tp0xQCp-xFzqeYZLA,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 11:09:28,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1006430319201505150131614920,`12898095933276829232,`o6j3_svERK246vBfw5WiwakHadcQ,`JSAPI,`REFUND,`CFT,`CNY,`0,`0,`2006430319201505150005461198,`101611872015051501316149201431659367,`1.00,`0.00,`ORIGINAL,`SUCCESS,`商品测试,`,`-0.01000,`0.60%
`2015-05-15 11:30:51,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008960319201505150131822015,`12898095933276846637,`o6j3_svc1BQFQHakQ9hunX201mTk,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 11:41:37,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1007610319201505150131824533,`12898095933276852650,`o6j3_smJKwa1zNeQv1xKy7X6oh0M,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 12:07:14,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1001500319201505150131895862,`12898095933276869761,`o6j3_sgwPKcd3mO-xPttyOYtPpmc,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.99,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
`2015-05-15 12:07:45,`wx97cbb908c15a96bd,`10014015,`10161187,`,`1008260319201505150131878772,`12898095933276870342,`o6j3_spyEyqcSTWzASEBvehkQm-A,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`商品测试,`,`0.01000,`0.60%
